	DZQV_CD8_naive	DZQV_CD8_CM	DZQV_CD8_EM	DZQV_CD8_TE	DZQV_MAIT	DZQV_VD2+	DZQV_VD2-	DZQV_TFH	DZQV_Treg	DZQV_Th1	DZQV_Th1/Th17	DZQV_Th17	DZQV_Th2	DZQV_CD4_naive	DZQV_Progenitor	DZQV_B_naive	DZQV_B_NSM	DZQV_B_Ex	DZQV_B_SM	DZQV_Plasmablasts	DZQV_C_mono	DZQV_I_mono	DZQV_NC_mono	DZQV_NK	DZQV_pDC	DZQV_mDC	DZQV_Neutrophils	DZQV_Basophils	925L_CD8_naive	925L_CD8_CM	925L_CD8_EM	925L_CD8_TE	925L_MAIT	925L_VD2+	925L_VD2-	925L_TFH	925L_Treg	925L_Th1	925L_Th1/Th17	925L_Th17	925L_Th2	925L_CD4_naive	925L_CD4_TE	925L_Progenitor	925L_B_naive	925L_B_NSM	925L_B_Ex	925L_B_SM	925L_Plasmablasts	925L_C_mono	925L_I_mono	925L_NC_mono	925L_NK	925L_pDC	925L_mDC	925L_Neutrophils	925L_Basophils	9JD4_CD8_naive	9JD4_CD8_CM	9JD4_CD8_EM	9JD4_CD8_TE	9JD4_MAIT	9JD4_VD2+	9JD4_VD2-	9JD4_TFH	9JD4_Treg	9JD4_Th1	9JD4_Th1/Th17	9JD4_Th17	9JD4_Th2	9JD4_CD4_naive	9JD4_CD4_TE	9JD4_Progenitor	9JD4_B_naive	9JD4_B_NSM	9JD4_B_Ex	9JD4_B_SM	9JD4_Plasmablasts	9JD4_C_mono	9JD4_I_mono	9JD4_NC_mono	9JD4_NK	9JD4_pDC	9JD4_mDC	9JD4_Neutrophils	9JD4_Basophils	G4YW_CD8_naive	G4YW_CD8_CM	G4YW_CD8_EM	CYFZ_PBMC	FY2H_PBMC	FLWA_PBMC	453W_PBMC	684C_PBMC	CZJE_PBMC	G4YW_CD8_TE	G4YW_MAIT	G4YW_VD2+	G4YW_VD2-	G4YW_TFH	G4YW_Treg	G4YW_Th1	G4YW_Th1/Th17	G4YW_Th17	G4YW_Th2	G4YW_CD4_naive	G4YW_Progenitor	G4YW_B_naive	G4YW_B_NSM	G4YW_B_Ex	G4YW_B_SM	G4YW_Plasmablasts	G4YW_C_mono	G4YW_I_mono	G4YW_NC_mono	G4YW_NK	G4YW_pDC	G4YW_mDC	G4YW_Neutrophils	G4YW_Basophils	DZQV_PBMC	925L_PBMC	9JD4_PBMC	G4YW_PBMC	4DUY_PBMC	36TS_PBMC	CR3L_PBMC	ensembl_gene_id	external_gene_name	gene_biotype
142.0	17.43048	10.176185	17.353313	14.021754	15.00967	11.727675	20.006353	19.503758	16.667194	22.97854	11.302205	19.116262	22.66752	23.322659	13.267522	9.326211	10.173363	17.050496	15.605213	6.066103	5.531306	8.135534	12.845355	18.985098	15.194545	9.262722	3.4552802	6.440423	6.353501	16.24088	23.079624	14.255177	16.349851	12.715334	8.415635	19.44282	9.917945	19.45035	17.035586	24.574198	11.189006	7.4148	24.072035	8.22955	7.575509	17.937611	11.930639	17.362683	7.318462	10.524863	3.444589	7.46163	13.989981	18.717174	11.649474	2.361834	8.743168	26.183106	18.530934	17.893735	16.426114	13.385753	10.62641	15.988925	20.26553	16.563743	18.123873	15.731449	15.52492	14.21086	12.669566	17.97642	17.269403	16.086672	11.326633	13.208428	13.860636	4.11623	17.220317	15.72239	13.159172	14.07902	20.213894	12.0972	4.404262	10.463902	13.30472	14.173183	27.188574	26.243248	9.490234	12.848244	6.856813	19.492516	13.959932	13.58127	14.895956	14.562287	16.722311	17.579095	18.392951	20.24232	16.959423	15.932488	23.00139	19.573056	14.026008	15.171377	15.590728	19.811157	17.818847	7.1550967	12.478061	18.7672	15.977054	20.024684	15.516043	14.394601	5.404602	10.563196	18.765575	17.464938	16.892071	20.976793	15.954648	6.725297	15.158073	ENSG00000041988	THAP3	protein_coding
141.0	47.816606	45.753609	53.88735	35.42821	37.09609	38.313946	49.16121	62.52083	49.825958	51.68798801	54.12232	33.136523	52.33339	30.52977101	42.425407	39.470993	42.637647	57.157694	26.247278	13.371329	34.8508	48.473538	48.912845	39.579458	34.281748	36.826555	2.159119	15.10684	71.10852	44.911199	42.40604	46.782437	45.86669206	36.401685	51.322592	34.597119	48.14814	43.96753	50.086659	39.1532	43.649376	73.79962	60.075838	66.755378	43.171294	36.509405	31.829486	46.9637	15.24668	33.8634	30.891628	41.787571	52.046424	45.178023	28.48474	2.389884	16.27122	39.55757	55.09066	60.599022	44.812051	36.01324	44.42111	39.64786	37.498951	40.871004	33.189812	45.491841	46.4507	43.214783	53.763918	36.890549	46.053721	33.350055	28.653149	32.574313	50.161497	19.394135	31.989146	31.303497	21.762834	42.45162	41.99844	36.07967	2.022444	14.83408	25.355466	37.167677	35.605834	36.741241	22.455641	28.538723	28.323746	26.553004	33.130305	55.329098	35.82483	37.742337	28.085607	33.416315	35.610411	41.790065	39.622325	50.523995	55.33462	45.577199	35.88229	30.639561	43.7665	37.984821	40.901624	11.6317215	33.877867	32.080201	49.779485	42.97397	26.592813	37.660932	2.706359	15.504934	23.982758	27.782446	26.396308	29.636249	24.721011	24.596393	30.03454	ENSG00000007923	DNAJC11	protein_coding
187.0	29.320033	33.954107	27.367479	33.12416948	33.592406	24.2990004	19.842503	19.68718434	45.536343	28.836705	20.36489201	36.278406	30.522843	35.07719	19.5433091	16.8897588	18.43832	18.921322	12.06352226	10.724482	12.4006067	12.64432771	15.1537494	20.3780622	33.8643697	12.214827	3.421666	10.643834	27.33545	45.659891	33.077513	24.208205	39.963132	30.2224589	21.960529	46.90314	34.563708	36.3756958	37.742082	36.714697	27.0435593	42.009967	23.403708	46.204671	28.7619678	28.7146292	48.827811	30.7091157	14.9550765	20.7404098	17.6825747	8.5258632	36.07871	55.7781407	30.551219	3.303447	30.5339297	36.224403	30.7745195	20.590853	30.068981	34.132308	14.504821	34.8458706	20.691993	26.484462	24.7079432	37.333998	34.3536072	21.828766	27.622478	37.764079	38.828604	11.743994	17.0641942	23.3785522	26.9675739	14.66670604	17.0477234	7.8421281	8.476496	19.562547	34.259924	22.4070661	2.738956348	16.2284894	27.0785279	34.669565	18.229458	26.86302268	21.748911	30.2856326	23.6092418	29.0270192	33.7186526	20.908029	40.346089	31.568476	31.8753117	31.9053409	34.433845	36.153535	34.127168	33.06103	28.203573	20.09478	25.8903603	18.1544731	25.130097	16.7249036	28.2822762	13.4612401	17.5963674	14.1100598	11.2663779	13.682509	36.07563074	19.59433524	1.10295	28.71384702	23.416902	30.3344608	32.447508	37.861962	10.977573	30.05258	62.4109531	ENSG00000171735	CAMTA1	protein_coding
143.0	19.93944	38.03087	44.89885	45.49408	61.318	47.01043	41.8636	42.44102	48.31882	41.25293	39.11631	65.23653	44.12388	23.96054	56.64982	46.59077	41.56153	47.39652	37.89504	9.540279	153.95794	145.3277	139.35301	67.45685	50.962181	96.60497	101.16574	90.1231	27.78212	40.15811	37.93916	42.58403	35.39194	38.10711	38.92772	23.99834	39.22168	48.66681	44.14689	60.22364	41.30143	32.51308	55.68883	75.70513	35.54207	23.86484	22.93446	31.37	10.459863	146.47406	147.4871	157.59631	53.59191	37.93556	103.97798	98.40589	94.96176	24.44292	30.49644	33.40264	36.33112	26.391672	43.80185	37.16609	47.53435	43.59482	34.97984	46.82121	44.20062	37.00135	29.07356	36.36653	60.44903	30.83198	45.30145	29.800754	36.19082	9.439796	147.31652	146.19821	138.09442	43.38504	54.7806	83.99894	104.75562	80.81241	22.66111	33.23747	33.57089	55.82323	73.69471	61.9092	84.63439	65.77692	86.75314	29.22138	54.87033	26.39567	27.40583	36.6338	28.82004	33.89823	25.97121	50.55434	33.26301	24.6506	62.64449	26.6566	34.13496	19.29408	24.854054	8.61164	142.2873	111.9438	136.09216	46.44705	42.54947	99.13916	92.94031	76.66987	63.15731	67.56762	51.45647	69.52014	64.66545	98.48654	58.65917	ENSG00000049245	VAMP3	protein_coding
144.0	6.645765936	5.205034443	3.345081898	4.456166564	13.21936487	4.011692949	10.43504826	10.044852	14.83090351	7.005684833	11.62257532	11.76582661	5.44620042	10.7310019	3.728815342	0.977314677	0.805892106	1.81796346	3.215016293	1.233445957	1.853120583	8.120797975	3.021511591	4.496632532	1.894717206	3.453633928	0.017741762	4.214361123	7.632887486	13.140431	8.900566553	4.11632663	9.802024795	7.3074538	13.26399723	15.68130166	9.417772283	11.70728188	7.990245772	20.53666	7.358713617	7.718383021	1.185396233	4.51921179	3.242428444	3.25021783	4.2410583	4.225479787	2.765607267	2.030432104	9.03169673	8.904770408	7.802671719	2.136162026	2.595726822	0.096227863	3.282697279	9.016299602	14.31764777	8.248299023	8.892142299	25.74276556	10.43602282	4.975076693	5.269109237	10.91832899	8.842444427	12.06636724	15.43953215	8.258343564	7.493922655	7.718595393	1.568027537	4.511067279	2.996124709	7.137701853	1.711138528	0.760834327	3.01219917	11.9222381	11.43649616	12.0122057	2.305451085	6.251253954	0.750017233	3.640414029	4.909384373	11.52135044	7.447162699	4.62372547	3.751609701	4.49464168	5.24912492	1.539050108	3.6832445	9.75054823	15.70124726	5.951716	8.080872982	9.466753537	7.43859	5.71012621	7.57759431	11.66584196	4.903167995	9.210548909	4.835166891	1.543760311	3.295649005	3.175404523	1.805957547	1.091919472	1.675187933	3.879256289	12.33348251	12.60817941	1.531548555	3.647415164	2.900899662	6.311670086	4.323952039	4.354274496	2.401312514	2.138886553	3.853370483	3.720262007	4.110790361	ENSG00000049246	PER3	protein_coding
145.0	0.0	1.49291	11.92953	14.38544	2.614183	21.15153	21.16026	0.816914	11.50727	0.0	0.0	2.07902	5.34715	0.206008	0.250154	0.0	0.0	0.239171	0.0	0.0	0.0	0.0	0.0	5.2293	0.379559	1.223843	0.0	11.48762	0.0	0.0	6.147355	4.863444	3.11866	7.28019	9.037829	0.667723	13.64581	2.597172	0.0	4.239274	2.318527	0.0	0.0	0.0	0.0882983	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.783026	0.459247	0.0	0.0	4.52246	38.4531	86.2019	137.9395	100.748	76.5385	95.7088	160.0867	63.5872	75.2605	56.8207	44.6535	51.2136	62.972	23.73799	83.4392	18.81242	14.51531	26.07388	9.09031	32.64869	2.313965	28.08445	8.79552	2.240205	121.6366	27.10244	47.8338	39.74841	61.3238	21.9471	60.1038	136.7861	70.6162	1.645763	78.4579	2.206006	14.67307	26.64964	144.6757	104.2993	109.4302	131.5305	41.8353	69.4442	49.8909	54.3311	33.65016	50.5129	24.73081	14.47916	10.49238	15.60201	20.77552	25.4278	2.93689	24.58705	13.18426	1.437096	110.2779	12.10356	44.46	34.88976	86.1817	1.924955	1.968568	45.9178	56.3573	1.847161	2.24236	21.65738	ENSG00000049247	UTS2	protein_coding
146.0	1.27762	1.31536	37.16751	13.32249	0.818574	1.009611	16.16735	1.39284	3.555448	2.648845	1.40507	1.01677	1.291959	1.36482	1.08685	1.49974	1.40302	0.952265	1.01388	0.229309	3.51732	1.19563	1.25905	6.87591	0.769839	2.519832	4.36094	2.61978	1.75334	1.28893	17.49943	5.77437	1.34817	1.615609	5.39745	2.65519	16.5659	1.18703	2.63073	1.61717	1.00534	1.58799	1.38183	2.37051	1.53564	0.857763	0.612318	1.32762	0.354398	4.28073583	1.4837	1.28882	5.08936	0.624758	7.4062	15.25265	2.05823	1.39989	1.67724	6.515	1.28184	0.762334	1.36704	1.4552	1.39045	3.25769	1.08757	1.38453	1.40143	1.610834	1.55493	1.27394	1.23397	1.53348	1.38092	1.06018	1.17099	0.3431	2.441632	1.17905	1.51288	1.5097	1.31834	1.01667	6.56641	1.85056	1.101	1.47297	9.02848	1.0123423	5.51609	0.842109	7.23224	1.888891	1.684229	2.86359	1.30261	2.814981	1.422609	1.34132	6.414256	1.06069	1.24251	1.688005	1.49675	1.01728	1.91427	1.597476	1.17683	0.717412	1.0864	0.307102	2.270544	0.87806	0.774056	1.658429	0.926637	1.711121	9.25205	2.261	3.58674	2.53876	1.167316	1.484716	2.13007	1.964342	3.8672	ENSG00000049249	TNFRSF9	protein_coding
160.0	121.54927	118.990947	161.2364832	282.88656	88.94838	218.07049	124.27187	116.26718	134.7204209	103.9348587	136.2489032	143.82058	98.256281	153.250037	116.15864	72.79332	84.741881	64.9685	104.366531	64.967027	69.238261	96.972272	85.28116	94.734035	289.203832	139.07942	27.545946	37.446428	99.0844651	77.382747	169.45112	140.67311	127.8236	116.61641	95.193099	191.167403	186.16454	123.054737	97.64792	91.542823	125.84921	84.8958	96.16334	107.21857	66.388756	95.4463674	158.77021	76.5233	56.01759	137.371905	91.10151	87.17784633	94.99779	725.139647	160.451101	49.91383	57.32369	107.320073	115.59068	105.11035	127.994556	98.249569	109.6354	138.08112	109.158348	115.158213	105.83187	100.361893	85.4562	92.5987136	87.755494	134.0741433	154.6992107	72.222072	85.9017	81.154492	75.9565759	58.608833	128.3209457	130.3029303	118.338861	96.47045	359.73173	164.24844	45.74692	44.531365	93.42591	185.53458	81.87622	192.40436	132.010857	156.07331	136.77207	180.574146	154.96561	139.00974	136.67366	206.280564	169.977184	113.4808535	182.292452	194.097425	136.623937	71.569877	117.341756	97.35006093	103.203719	102.712159	107.367044	110.067008	118.213432	61.90002	135.406576	138.80716	103.684862	98.563186	352.078275	136.42391	28.020567	37.75229	146.731152	187.936289	173.69368	166.690974	137.437597	160.092406	161.25829	ENSG00000116288	PARK7	protein_coding
159.0	2.207069	0.887131819	2.994998	6.783787	3.25865	4.820718	11.887882	0.0925905	10.86536	4.92365	0.0	1.453067	1.45487	1.387745	0.037874	0.0	1.09978	2.46491	0.0	0.0	2.65485	2.184413	4.010313	0.698677	1.398839	0.432814	0.768642	0.0	0.0	7.61864	2.4502708	3.275861	1.57765	4.844842	16.127683	2.049506	1.889768	1.869667	0.3783269	4.93393	1.84179	1.43555	6.63948	0.0	5.91417	2.9506409	1.5026996	0.0389218	0.631072	1.16173	0.726743	0.9165839	5.079303	8.223201	0.273166	0.849232	0.0	0.583582	1.71045	5.404166	1.6071	1.25516	0.89037	5.49405	2.16294	2.132367	3.204434	2.46854	1.458679	0.217315	0.813642	3.56155	0.219267	0.5247797	1.516986	0.991986	0.720912	0.0	0.684301	0.049242	2.474775	3.00346	2.98597	0.25072	0.4790819	1.63525	4.104662	1.52204	1.139793	3.33012	3.44058	2.85975	0.241761	1.17527	3.63868	0.604878	1.806827	4.56906	2.72704	0.0474462	6.303223	0.52719	1.4207243	0.54051	1.35895	2.510239	0.0	0.623935	2.105069	1.173533	0.458555	0.0	0.981708	1.069814	1.5079718	2.091447	1.719173	0.755029	0.1546245	0.281633	0.3150927	1.301533	1.29233	1.0192937	1.332863	3.8492919	1.572441	ENSG00000116285	ERRFI1	protein_coding
181.0	0.0	0.855196	1.69359	1.560657	0.0	1.431742	2.664292	0.520899	2.043703	0.959107	1.11237	0.117758	0.870735	1.46286	0.0	0.644107	0.474764	2.018873	0.0	0.0	0.4451164	0.307382	2.419586	0.574524	0.0	0.2179473	0.0	0.0	1.1972	2.51577	0.0	2.298793	0.2378836	0.6042892	2.643537	0.530149	2.903695	0.531454	2.264662	1.358511	2.413666	1.042885	2.669987	0.0	0.132615	0.4506	0.450365	0.0735037	0.362406	0.0	2.122114	3.61292	3.922999	0.0	0.0573405	0.0	0.0	0.144633	3.657394	2.906621	0.283446	0.742451	1.217214	0.94124	0.428455	0.530071	1.025576	1.20548	1.04855	1.563943039	2.135051	2.012198	0.0	0.6489	0.5901546	0.432542	0.863588	0.0	0.204364	1.30568	3.423618	0.230514	0.0	0.576782	0.263289	0.0	0.0	1.51786	0.72164	0.622403	0.160454	0.845661	0.745134	0.745381	0.697637	1.02978	0.471603	0.460499	0.819915	0.565494	2.162793	0.0	1.481254	0.5157295	0.546568	0.414458	0.0	0.145741	0.9790663	0.769264	1.36334	0.0	0.33965	0.972587	1.09878	0.623636114	0.0	0.285611	0.0	0.0	0.0745386	0.247963	0.873373	1.042915	0.797571	0.878072	0.2312513	ENSG00000162426	SLC45A1	protein_coding
166.0	11.087886	9.987336	10.8736533	5.9509838	13.80093	6.919686	3.043797877	15.987834	21.260718	28.480382	12.040085	14.819313	17.4579426	7.4679538	12.291303	13.6640239	15.299929	19.1498697	13.7687139	3.785288	6.8696326	20.6181291	58.4961549	7.8988272	17.297241	15.0293434	23.38386	9.231800515	25.096291	13.66437292	13.0559494	9.765605	22.2947103	10.2353183	10.161097	26.758978	21.7859604	28.768158	29.890331	15.98704	22.0335822	17.7864878	17.9473918	33.071142	34.195249	13.1075394	10.7855837	26.2656997	2.204764	7.476905	53.39894	89.0846014	21.664575	18.455884	14.7727025	33.386037	24.879402	9.786989	12.396372	17.650301	9.8018664	9.5977073	15.9605089	3.9635674	13.800297	41.351361	16.8822887	20.69353	21.6223373	18.410213	23.869442	9.4721167	23.366793	33.541895	18.69921727	20.2417866	29.315556	2.9299945	7.965658	34.1162246	104.745657	17.1593562	12.873601	17.103675	22.666375	11.644302	17.09763	26.101379	12.9986301	11.702144	10.69607471	13.4790505	9.169777	6.51756358	13.2910741	7.146406	9.100333	10.192635	3.6118161	14.8992102	18.4307878	11.8735231	8.961957	16.59825	14.376542	11.058262	35.161483	19.4594296	9.0494805	8.027792	15.148229	3.16830699	6.9462107	13.5180583	39.3767884	11.39357	16.3823966	12.9940927	30.948012	8.923542	10.0257109	21.622261	14.2191813	10.2060451	14.6567978	5.5981972	8.1842259	ENSG00000142599	RERE	protein_coding
149.0	719.38749	574.796062	744.12458	433.987019	667.33293	506.146643	608.53011	515.26339	508.50786	480.087953	623.319284	600.751997	571.8661	478.07768	1859.15627	400.62297	432.568868	393.75709	428.600999	382.09977	905.1969	631.36112	606.84823	667.50884	560.53117	1204.77312	42.1126	86.165302	388.77457	582.274551	614.31612	618.93819	632.87632	558.41795	594.068182	538.26961	569.026394	421.79413	445.95907	589.59541	484.6178968	429.51999	597.42022	1419.18849	211.471615	329.58143	298.35413	444.553302	231.053897	963.79494	848.68878	876.16856	538.616828	483.0973	952.62193	143.658518	131.58342	529.56828	446.7535	575.83194	512.53058	607.58937	592.02611	550.03339	512.205022	557.0233	565.35179	581.40159	596.31627	623.89407	447.37571	469.521937	1321.21116	299.415297	364.23368	325.8378	408.2708	277.841181	907.34143	775.64191	805.68449	554.49675	483.51827	1049.00869	122.913097	142.086396	546.53034	466.03758	638.95934	568.13033	800.82316	730.94202	777.510433	712.693281	702.81984	548.343817	438.23056	403.119451	485.7107	399.36526	407.3155	438.03907	559.568128	569.02682	496.716615	378.553676	1624.04949	302.630858	383.9695	415.74215	389.94957	234.671502	1109.47493	734.89099	910.08415	511.34712	581.4255	1242.06443	94.482241	101.22598	657.40845	596.4728	615.57009	675.248897	693.189879	803.37379	533.37064	ENSG00000074800	ENO1	protein_coding
163.0	34.1347	9.8886	2.735226	1.20855	1.20492	1.156783	0.967985	0.876428	2.99661	10.147338	1.398442	2.59435	1.175906	9.219595	1.33148	0.306041	1.59132	1.82348	0.901918	0.184935	0.370591	0.82023	0.319996	1.4535	1.74875	0.596288	0.508218	2.20609	36.03408	4.742852	1.38324	1.1907	1.48405	1.868372	0.787939	1.788581	6.14203	3.312756	2.04239	4.58732	0.478297	20.05824	0.546089	1.9142	3.52301	0.925841	0.707457	1.56204	0.316767	1.00591	0.353872	0.894801	2.24057	0.499405	0.372107	0.795328	1.50745	43.51489	4.4559	0.665183	1.340821	1.28524	2.540248	3.749109	1.951361	3.845549	3.947512	2.436179	1.135121	1.763082	14.32484	2.15747	1.56318	1.279	1.93146	2.15448	1.04862	0.0709023	1.23869	0.402366	0.636801	1.29714	0.692489	0.42937	0.96801	1.95089	25.99388	2.492052	1.859322	3.61637	7.040984	2.616461	2.237987	3.912453	7.280437	1.47437	1.91449	2.801967	1.275461	2.581418	4.440784	3.410797	0.985968	2.577878	2.19528	4.2612456	2.69817	1.69212	0.743159	0.868163	1.43222	0.100826	0.793921	0.750985	0.403301	1.47889	0.591321	0.83471	0.910689	1.51791	5.144027	4.352945	6.898842	2.500299	4.69312	1.031429	5.67996	ENSG00000131686	CA6	protein_coding
194.0	0.56847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.159263	0.183052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0797578	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.215734	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.245069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.061657	0.0	0.0	0.0	0.168119	0.0	0.0	ENSG00000197241	SLC2A7	protein_coding
165.0	0.783548	0.559177	0.377703	1.508909	0.562009	0.296142	0.98	0.589098	0.977768	0.289593	0.450676	1.03629	0.629473	0.507215	33.1218052	13.09136	6.94939	8.24663	5.20024	35.286276	0.211771	0.137103	0.648205	0.626625	0.659882	0.253276	1.79603029	0.424715	1.198318	0.887703	1.018421	0.721882	2.39131	0.511595	0.686209	0.526085	0.556996	0.877748	1.074201	1.112141	0.515157	0.774667	0.57722	125.96838	15.886532	4.613884	3.764392	10.06068	4.381559	3.709782	0.596066	0.657619	1.723174	1.654294	0.141769	2.161091	0.35958	0.841426	0.993941	0.808565	0.283234	0.420051	0.247289	0.839182	0.659793	0.57204	0.565646	0.805739	0.632442	0.481944	0.763491	0.480917	99.76244625	10.260861	4.080803	1.86446	2.112726	19.711751	0.427867	0.243655	0.756591	0.398818	0.557391	0.896454	0.160745	0.48041	0.734471	0.835974	1.431798	1.618182	0.242942	2.996626	1.7864756	3.6734617	0.6599276	1.023973	0.552992	0.761155	0.7657316	0.777046	0.668961	0.366862	0.699415	1.26555	1.003219	0.834843	194.19732	18.998341	5.4642	3.945507	3.653735	19.6988724	0.8979046	0.8132352	0.509637	0.640197	0.270876	0.910840039	1.747753	0.409868	3.940167	3.08159161	0.717495	0.8384143	1.9859013	1.84597	2.811138184	ENSG00000142583	SLC2A5	protein_coding
191.0	0.55126	0.81918	0.607551	0.948866	1.52138	0.490084	0.524629	0.532286	1.39873	1.05489	1.15003	0.778498	1.3998	1.40914	1.53719	1.05968	1.1643	2.27613	2.02336	0.222156	1.24283	0.841357	1.14576	0.745798	0.774873	3.68675	1.7474	1.90151	1.0392	1.928004	1.49665	1.09381	1.01162	1.04794	0.614076	2.44731	1.70474	3.830296	0.822285	1.20266	1.29808	1.30469	1.778426	2.21332	2.86286	3.34092	2.00989	1.43396	0.0972055	1.81403	1.8773662	0.872909	1.72332	0.705734	1.20933	1.877442	1.26033	1.60934	1.24011	1.13819	0.709453	1.20586	1.18064	1.17953	1.90082	2.40594	2.78525	3.73716	1.93676	1.65774	2.82248	0.828251	1.5352	1.72733	1.75501	1.80086	1.53881	0.860536	2.410655	0.706753	1.09378	0.558762	0.513506	4.591968	3.09096	2.96573	1.76399	1.37094	1.13755	2.118138	1.664044	1.36981	1.66357	0.643268	0.726097	1.13826	1.77475	1.99417	1.1471	1.96017	1.71306	1.14258	1.947271	1.60477	2.28559	1.77275	1.42635	4.08338	2.162537	1.35044	1.12022	0.529669	1.84995	0.276677	1.28556	0.908432	0.943831	3.58637	1.60312	1.05818	1.685504	1.540667	1.014573	0.867367	0.941116	0.621223	1.2373	ENSG00000180758	GPR157	protein_coding
293.0	2.883497	3.779131	4.4807193	3.330457	5.25788	4.994073	4.540574	3.439737	4.039139	5.37526	5.174024596	6.108985	4.6044578	5.533816	7.43614	3.704546	4.42908	7.40395	2.844505	1.55143	5.749101	6.080816	8.217408	5.611022	1.533771	3.1986812	5.68155	10.56797	10.759195	6.397724	7.728149	4.150696	4.385771	4.952666	7.5988495	4.565129	4.982625	7.335129	7.442021	9.505265	8.593692	5.401729	11.23009	11.136058	8.188713	5.0934	2.476432	4.962685	1.408436	6.081006	7.270998	8.706357	6.64098	3.72122	5.683348	7.872569	8.841542	5.197265	4.09245	6.37876	6.296784	3.2338455	4.54116	4.150524	4.32972	4.831472	6.021308	4.463418	3.696898	5.531451	7.507055	5.670694	8.69594	4.682335	5.0218219	7.658203	3.025979	1.0865839	5.6911275	4.80297	7.33394	6.16841	4.226126	3.133589	3.082468	6.678879	4.177479	3.477496	6.553653	6.571751	6.4098959	6.448841	5.673999	5.595297	5.224581	5.095234	3.556714	2.47837	4.61548	3.53214	3.592176	4.45486	4.622792	4.936796	3.633035	4.62836	11.233273	6.60299	3.785282	2.99438	4.004016	1.583415	7.048716	3.999323	8.508675	6.776865	3.158515	4.410323	4.11832	4.670812	5.16602	4.768287	4.0648	6.166254	4.494951	5.009348	2.716162	ENSG00000049239	H6PD	protein_coding
324.0	0.309562	0.547068	0.559927	1.424688	0.462645	0.0	0.100062	2.911170028	2.25772	0.277448	2.10941	5.10278	4.506845	0.426962	0.697134	0.225757	0.389291	2.09706	2.612267	0.734991	0.795673	0.747708	0.0	0.901947	0.0	0.138092	0.0	3.822083	0.0	4.3197848	0.0737108	1.434356293	1.866174	0.130348	0.0703975	1.459365	0.98085	3.264453	1.424792	3.11767	0.227747	0.0	1.15128	3.72056	0.482367	0.0	0.390698	1.6257	2.097441	0.0	0.344156	0.2123042	0.455565	0.0	0.873261	0.0	5.33087	0.0	2.602653	1.481262	3.23195	0.819141	0.0	0.0	2.066214	3.86571	0.300294	2.13577	4.399389	3.78196	3.748556	0.0	2.47701	0.773926	1.150908	2.65599	3.80295	0.4793237	0.396283	0.0	0.0	1.057413	0.0	0.0	0.0	4.21369	0.9466425	0.740554	0.8034499	0.6077412	0.0301454	0.325874	1.0819	0.749208	0.524431	1.2616626	0.586289	0.21621	1.285594	2.112309	5.030201	2.088961	1.04937	2.021478	4.469567	2.011532	2.222860071	0.355671	0.627915	1.20745	0.993408	0.6438748	0.0	0.0785319	1.024532	0.268073	0.0	0.0	0.0	1.22322	0.168142	0.755689	2.660309	1.911845	2.423554	0.258178	0.0	ENSG00000171621	SPSB1	protein_coding
323.0	1.56474	0.982955	0.599011	2.42434	1.63422	2.92072	0.23982	1.1334	1.43112	2.03591	2.21417	0.995633	2.39819	1.73247	1.21467	0.414548	0.843778	2.49944	0.815677	1.27357	2.5865	2.81671	0.910241	0.912082	0.409197	4.65697	0.561039	1.77923	1.56218	3.5409	2.64421	0.336712	1.30323	2.08187	1.98932	0.205129	1.04517	2.01141	0.857253	1.02838	1.28264	1.12752	1.45744	2.19651	2.36345	1.1543	0.814546	0.762904	0.756483	1.34788	4.29779	1.96899	2.5621	1.69893	2.34261	0.874562	2.04771	4.29945	2.79491	2.23659	2.18116	1.25581	2.08901	0.854311	0.99482	2.06765	1.83978	3.17643	2.92173	4.40989	4.09459	1.11395	3.27248	2.60179	2.78008	2.09214	3.24496	1.12319	1.26847	2.06057	2.23558	3.46195	3.32619	5.75072	0.531657	4.47104	3.11269	0.383229	0.929537	1.41431	1.90951	2.38965	1.92736	0.878429	2.87662	0.584283	1.1888	1.708	1.95351	2.88247	1.8025	0.960829	0.600272	0.898643	3.02532	3.3809	3.90169	2.73685	2.33667	0.868342	0.684494	0.301181	1.18389	2.1116	1.78477	1.83743	2.92515	2.76969	0.662178	3.00391	0.733937	1.68016	1.57722	1.6527	1.58522	2.63723	2.18391	ENSG00000171612	SLC25A33	protein_coding
